mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004372310638427734,0.00041332569437904675,0.001000690460205078,8.313939940530154e-07,gini,,4,5,random,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",0.639662447257384,0.6486486486486487,0.6342905405405406,0.6815878378378378,0.660472972972973,0.6529324894514769,0.01685203521202478,161
0.008660078048706055,0.0002964770836838249,0.0011999130249023438,0.00039903166505413204,gini,,4,10,best,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",0.6759493670886076,0.6790540540540541,0.6672297297297297,0.6655405405405406,0.6765202702702703,0.6728587923366405,0.005414471274036749,31
0.003727579116821289,0.0006408802915636152,0.001407480239868164,0.0004848420009944439,gini,,4,10,random,"{'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",0.6438818565400843,0.6579391891891891,0.6402027027027027,0.606418918918919,0.6503378378378378,0.6397561010377466,0.017726741785029913,192
0.007571649551391601,0.0004714391198450688,0.001375722885131836,0.0004630103145620376,gini,10.0,1,2,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",0.6666666666666666,0.6900337837837838,0.6663851351351351,0.668918918918919,0.6655405405405406,0.671509009009009,0.009329531883495824,44
0.0032015323638916017,0.00040018390252330953,0.001197671890258789,0.0004016995654635513,gini,10.0,1,2,random,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",0.610126582278481,0.5996621621621622,0.5954391891891891,0.6275337837837838,0.606418918918919,0.607836127266507,0.011097298005864911,204
0.00789175033569336,0.0004561293404911776,0.001113748550415039,0.00048064193545050153,gini,10.0,1,5,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.6675105485232068,0.6866554054054054,0.6697635135135135,0.6630067567567568,0.6655405405405406,0.6704953529478846,0.008381183457565455,56
0.002963352203369141,0.00012858048144248244,0.0012954235076904296,0.00040907964018184175,gini,10.0,1,5,random,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.6050632911392405,0.620777027027027,0.5853040540540541,0.6089527027027027,0.6173986486486487,0.6074991447143345,0.012449663447162973,206
0.007440185546875,0.0004180094324725131,0.0009982585906982422,6.197048796190159e-06,gini,10.0,1,10,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",0.660759493670886,0.6858108108108109,0.6672297297297297,0.6596283783783784,0.6570945945945946,0.66610460143688,0.01040473418205537,96
0.003149557113647461,0.0004367770429918234,0.0013280868530273437,0.0004176644024550847,gini,10.0,1,10,random,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",0.6253164556962025,0.5954391891891891,0.5346283783783784,0.6097972972972973,0.5996621621621622,0.592968696544646,0.0309324356138995,215
0.0080078125,0.0001288166029338864,0.0010002613067626952,1.0070186654063642e-06,gini,10.0,2,2,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",0.6616033755274262,0.6841216216216216,0.6596283783783784,0.660472972972973,0.6630067567567568,0.6657666210514313,0.009247229241688632,100
0.003365039825439453,0.00042159861448826704,0.00143890380859375,0.00046072467662669616,gini,10.0,2,2,random,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",0.6337552742616034,0.6140202702702703,0.5658783783783784,0.5768581081081081,0.5836148648648649,0.5948253791766451,0.02518097651570232,214
0.007951307296752929,0.0002183696785979858,0.0012820243835449218,0.0005228799685453154,gini,10.0,2,5,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",0.6632911392405063,0.6824324324324325,0.6638513513513513,0.6570945945945946,0.660472972972973,0.6654284981183716,0.00883403253859423,104
0.0032540321350097655,0.0003831917103495074,0.0012544155120849609,0.00038948643448356716,gini,10.0,2,5,random,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.5915611814345991,0.5945945945945946,0.5827702702702703,0.6021959459459459,0.6030405405405406,0.59483250655719,0.007454498989266056,213
0.0075343608856201175,0.00043942784921324095,0.0011257171630859376,0.00025409151094854727,gini,10.0,2,10,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",0.6590717299578059,0.6807432432432432,0.6663851351351351,0.6554054054054054,0.6579391891891891,0.6639089405861557,0.009174660041327757,116
0.0036882877349853514,0.0004133259419274685,0.0012775421142578124,0.0004965632894113856,gini,10.0,2,10,random,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",0.5814345991561182,0.5743243243243243,0.5988175675675675,0.5692567567567568,0.6106418918918919,0.5868950279393317,0.015524226106000998,216
0.007556629180908203,0.0006469914757211416,0.0011997222900390625,0.00046858610669345036,gini,10.0,4,2,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",0.6573839662447257,0.6706081081081081,0.6613175675675675,0.65625,0.65625,0.6603619283840803,0.005451267994900536,130
0.00322575569152832,0.00042903414763619094,0.0011057376861572266,0.00048066201180369526,gini,10.0,4,2,random,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",0.6320675105485232,0.6055743243243243,0.606418918918919,0.6266891891891891,0.6013513513513513,0.6144202588664613,0.012450064142102988,200
0.007460784912109375,0.0004428032011310202,0.00110626220703125,0.0007042708552898098,gini,10.0,4,5,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",0.6573839662447257,0.6706081081081081,0.6613175675675675,0.6554054054054054,0.65625,0.6601930094651614,0.005587452205748488,132
0.003426980972290039,7.36489462532773e-05,0.001135873794555664,4.491325117798465e-05,gini,10.0,4,5,random,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",0.5822784810126582,0.59375,0.637668918918919,0.5625,0.6165540540540541,0.5985502907971262,0.026236770416721896,211
0.007336711883544922,0.0004808162037359371,0.0011329174041748047,0.00024776994671505824,gini,10.0,4,10,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",0.6573839662447257,0.668918918918919,0.6621621621621622,0.6579391891891891,0.6596283783783784,0.6612065229786749,0.004199339182388819,125
0.003242969512939453,0.0006939208194115885,0.0012441635131835937,0.0003813414536818391,gini,10.0,4,10,random,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",0.6371308016877637,0.6030405405405406,0.6114864864864865,0.612331081081081,0.6300675675675675,0.6188112954726879,0.012701737564707766,199
0.010668039321899414,0.0005685969310075098,0.0014194488525390626,0.0004650942290508082,gini,20.0,1,2,best,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",0.6869198312236287,0.6959459459459459,0.6841216216216216,0.6706081081081081,0.6841216216216216,0.6843434257041852,0.008124206852712146,4
0.005131244659423828,0.00020992292180266062,0.0010185718536376953,3.375703992007984e-05,gini,20.0,1,2,random,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",0.6919831223628692,0.6807432432432432,0.668918918918919,0.674831081081081,0.6908783783783784,0.6814709487968982,0.008957414550255699,10
0.010434293746948242,0.00025256221938822884,0.0010587215423583985,9.711542353150275e-05,gini,20.0,1,5,best,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.6835443037974683,0.683277027027027,0.6790540540540541,0.668918918918919,0.6891891891891891,0.6807966985973314,0.00675653345854985,11
0.006601095199584961,0.0014407531247737082,0.0012258529663085938,0.00039080584426510497,gini,20.0,1,5,random,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.6767932489451477,0.674831081081081,0.652027027027027,0.6706081081081081,0.6866554054054054,0.6721829741133538,0.01137067085023251,38
0.009404468536376952,0.000310106139768557,0.0012235641479492188,0.00044775011694342365,gini,20.0,1,10,best,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",0.680168776371308,0.6773648648648649,0.6858108108108109,0.6672297297297297,0.6731418918918919,0.676743214733721,0.006289962530380632,24
0.004419374465942383,0.00044917114717609987,0.0012382984161376954,0.00030419592460684513,gini,20.0,1,10,random,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",0.660759493670886,0.6765202702702703,0.6478040540540541,0.65625,0.6418918918918919,0.6566451419774204,0.011898974539446048,147
0.010079622268676758,0.00043681643806546045,0.0016856670379638671,0.00038996926418224573,gini,20.0,2,2,best,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",0.6751054852320675,0.6756756756756757,0.65625,0.6596283783783784,0.6841216216216216,0.6701562321815486,0.010528157138302009,61
0.004635143280029297,0.0004694473180374502,0.0011154651641845704,0.00023202950014615447,gini,20.0,2,2,random,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",0.6691983122362869,0.6663851351351351,0.6697635135135135,0.6444256756756757,0.6368243243243243,0.6573193921769871,0.013888472374585173,139
0.009765529632568359,0.0007139552150294018,0.0012005329132080077,0.0004002602065600367,gini,20.0,2,5,best,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",0.6776371308016877,0.6782094594594594,0.6613175675675675,0.6587837837837838,0.6841216216216216,0.672013912646824,0.010060319151302554,40
0.004611015319824219,0.0004393348673394448,0.0010011672973632812,1.3934745022013149e-06,gini,20.0,2,5,random,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.6590717299578059,0.6528716216216216,0.6579391891891891,0.6646959459459459,0.674831081081081,0.6618819135591287,0.0074863513932383035,120
0.009604644775390626,0.0006629673735029452,0.0010179042816162109,1.9629017689611553e-05,gini,20.0,2,10,best,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",0.6776371308016877,0.6765202702702703,0.6798986486486487,0.6680743243243243,0.6773648648648649,0.6758990477819593,0.0040688714397305505,26
0.004001617431640625,0.0002203357653079375,0.001200389862060547,0.0003997335709254115,gini,20.0,2,10,random,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",0.6700421940928271,0.6486486486486487,0.65625,0.6469594594594594,0.6706081081081081,0.6585016820618087,0.01015011538558156,136
0.008790922164916993,0.00040708969196006495,0.0012012004852294921,0.0003998077941387232,gini,20.0,4,2,best,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",0.6776371308016877,0.6765202702702703,0.6663851351351351,0.6613175675675675,0.6739864864864865,0.6711693180522295,0.006298366822995299,50
0.004037189483642578,0.0003204432412518391,0.0012064933776855468,0.00039971210334409254,gini,20.0,4,2,random,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",0.6506329113924051,0.6258445945945946,0.6646959459459459,0.6765202702702703,0.6486486486486487,0.6532684741703729,0.01703872813943162,160
0.009293556213378906,0.0006504323819711229,0.001008892059326172,3.674388455875821e-05,gini,20.0,4,5,best,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",0.6759493670886076,0.6815878378378378,0.6663851351351351,0.6613175675675675,0.6739864864864865,0.6718452788231268,0.007169262727471491,42
0.003990554809570312,0.0006051091080611171,0.0010677337646484374,7.830351452218064e-05,gini,20.0,4,5,random,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",0.6548523206751055,0.620777027027027,0.6402027027027027,0.6494932432432432,0.6452702702702703,0.6421191127836696,0.011709820056593651,185
0.008940887451171876,0.0005274682336467661,0.0010091781616210938,1.670455235709572e-05,gini,20.0,4,10,best,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",0.6767932489451477,0.6782094594594594,0.6672297297297297,0.6638513513513513,0.6798986486486487,0.6731964876268675,0.006417465430338436,30
0.003200054168701172,0.00040019420336663705,0.001000213623046875,2.0531702176676737e-06,gini,20.0,4,10,random,"{'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",0.6160337552742616,0.6385135135135135,0.6537162162162162,0.65625,0.6646959459459459,0.6458418861899875,0.017134988710236932,178
0.010950756072998048,0.00046726998891842943,0.0013439655303955078,0.000435173487829812,gini,30.0,1,2,best,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",0.6894514767932489,0.7018581081081081,0.6815878378378378,0.6714527027027027,0.6900337837837838,0.6868767818451362,0.010068872807007367,1
0.005730581283569336,0.00040541693496347515,0.0010182380676269532,3.6032107650370284e-05,gini,30.0,1,2,random,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",0.6700421940928271,0.6782094594594594,0.6672297297297297,0.6714527027027027,0.6722972972972973,0.6718462766564033,0.003617060543674443,41
0.010466909408569336,0.00036834442402142365,0.0010064601898193359,1.6574190167953766e-05,gini,30.0,1,5,best,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.6886075949367089,0.6883445945945946,0.6765202702702703,0.6697635135135135,0.6951013513513513,0.6836674649332878,0.00918059302632531,6
0.004598855972290039,0.000489396190462293,0.0014015674591064454,0.000491034523709104,gini,30.0,1,5,random,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.6751054852320675,0.6646959459459459,0.6537162162162162,0.6680743243243243,0.6858108108108109,0.669480556505873,0.010693001830780667,64
0.009593343734741211,0.00037662965961439676,0.0011646747589111328,0.00027695759577044696,gini,30.0,1,10,best,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",0.6784810126582278,0.6756756756756757,0.6900337837837838,0.668918918918919,0.6756756756756757,0.6777570133424563,0.0068995523548121725,17
0.0040172100067138675,5.16748496546032e-05,0.0011458873748779296,0.00024306281979542143,gini,30.0,1,10,random,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",0.6776371308016877,0.6570945945945946,0.6317567567567568,0.6638513513513513,0.6722972972972973,0.6605274261603375,0.016011596351764756,129
0.00995779037475586,0.0001393016734273485,0.0012337684631347657,0.00046840195836351796,gini,30.0,2,2,best,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",0.6784810126582278,0.6798986486486487,0.6638513513513513,0.6554054054054054,0.6849662162162162,0.6725205268559699,0.01107195774951947,34
0.004069662094116211,0.00033239649652506834,0.001369810104370117,0.00045703518539405596,gini,30.0,2,2,random,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",0.6632911392405063,0.6790540540540541,0.6630067567567568,0.660472972972973,0.6528716216216216,0.6637393089291822,0.008532930153103305,118
0.010365819931030274,0.0004059607300218209,0.001253509521484375,0.00038791555959162555,gini,30.0,2,5,best,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",0.6784810126582278,0.6841216216216216,0.6596283783783784,0.6537162162162162,0.6849662162162162,0.672182689018132,0.012994205580900597,39
0.004868125915527344,0.00035860743200913473,0.0010860443115234375,0.00016997110492335667,gini,30.0,2,5,random,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.6818565400843882,0.6494932432432432,0.6782094594594594,0.643581081081081,0.6545608108108109,0.6615402269357966,0.01553698090521374,121
0.008782291412353515,0.0006084589859236531,0.0013976097106933594,0.0004074519248007257,gini,30.0,2,10,best,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",0.6810126582278481,0.6790540540540541,0.6815878378378378,0.668918918918919,0.6765202702702703,0.6774187478617858,0.0046049122321848955,19
0.0037348270416259766,0.0005270686046819958,0.001330423355102539,0.00043168727640487554,gini,30.0,2,10,random,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",0.6506329113924051,0.6646959459459459,0.6326013513513513,0.6545608108108109,0.6798986486486487,0.6564779336298324,0.015646063048452223,150
0.008945846557617187,0.0005621682915534159,0.001341867446899414,0.0004044021163924054,gini,30.0,4,2,best,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",0.6776371308016877,0.6807432432432432,0.6655405405405406,0.6587837837837838,0.6722972972972973,0.6710003991333106,0.007996335534325454,52
0.004147672653198242,0.0002576408839211256,0.001460123062133789,0.0005471617857937785,gini,30.0,4,2,random,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",0.6413502109704642,0.6469594594594594,0.6503378378378378,0.6596283783783784,0.6579391891891891,0.6512430151670657,0.006814526147723086,168
0.009595584869384766,0.0001684450731836123,0.0010611534118652344,8.780155784978875e-05,gini,30.0,4,5,best,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",0.6759493670886076,0.6815878378378378,0.6663851351351351,0.6579391891891891,0.6731418918918919,0.6710006842285322,0.008161715505340898,51
0.0040432453155517575,7.912747353710795e-05,0.0016082763671875,0.000497208204447621,gini,30.0,4,5,random,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",0.6556962025316456,0.6309121621621622,0.6731418918918919,0.6461148648648649,0.6765202702702703,0.656477078344167,0.016976429116779476,151
0.009057569503784179,0.00018383234509301987,0.001199960708618164,0.0004005444333648253,gini,30.0,4,10,best,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",0.6784810126582278,0.6790540540540541,0.6663851351351351,0.6621621621621622,0.6773648648648649,0.6726894457748889,0.007021083421860411,33
0.0038664817810058595,0.00022451443008189944,0.001050567626953125,8.268713805886656e-05,gini,30.0,4,10,random,"{'criterion': 'gini', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",0.6540084388185654,0.6815878378378378,0.6140202702702703,0.6385135135135135,0.6469594594594594,0.6470179039799293,0.021932258468632077,177
0.010772466659545898,0.00039842311301608436,0.0014003753662109376,0.0004898671987202879,gini,40.0,1,2,best,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",0.6919831223628692,0.6925675675675675,0.6858108108108109,0.6706081081081081,0.6858108108108109,0.6853560839320333,0.007922619245691431,3
0.0054737567901611325,0.00039848162094545083,0.0010061264038085938,1.3483619354031333e-05,gini,40.0,1,2,random,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",0.6742616033755274,0.6731418918918919,0.6655405405405406,0.6630067567567568,0.6630067567567568,0.6677915098642948,0.004926322875776621,76
0.010748004913330078,0.0005833239719536361,0.001191568374633789,0.00038340252938864704,gini,40.0,1,5,best,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.6869198312236287,0.6866554054054054,0.6782094594594594,0.6706081081081081,0.6900337837837838,0.682485317596077,0.007118777328488083,8
0.004690837860107422,0.00025738084121657023,0.0009152412414550782,0.00018786400076955365,gini,40.0,1,5,random,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.6616033755274262,0.6824324324324325,0.6655405405405406,0.6672297297297297,0.6503378378378378,0.6654287832135933,0.010341666800964548,103
0.00928955078125,0.0005499435816442205,0.0009991645812988282,2.3282157165019422e-06,gini,40.0,1,10,best,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",0.6776371308016877,0.6773648648648649,0.6883445945945946,0.668918918918919,0.674831081081081,0.6774193180522294,0.006298695596947048,18
0.004160690307617188,0.00035320639956100506,0.0009973526000976562,5.8660661470510835e-06,gini,40.0,1,10,random,"{'criterion': 'gini', 'max_depth': 40, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",0.6438818565400843,0.6722972972972973,0.668918918918919,0.6613175675675675,0.6756756756756757,0.6644182631999087,0.011317444303026392,113
